qid,vid,duration_sec,audio_duration_sec,gt_duration_sec,duration_bin,condition,replicate,random_seed,gt_token_count,valid_token_count,effective_accessible_tokens,effective_distractor_count,center_hit10_1s,center_hit10_2s,positive_overlap_candidate_top10,oracle10_iou05,oracle10_iou07,r1_iou05,r1_iou07,top1_iou07_success,final_center_error_sec,final_width_gt_ratio
1slvoNgzBLE_4,1slvoNgzBLE,299.0,299.0,3.0,2-5s,HARD_50,0,,13,299,156,143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,152.5,5.333333333333333
1vCYiVvZ7VE_1,1vCYiVvZ7VE,296.0,296.0,3.0,2-5s,HARD_50,0,,11,296,154,143,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.3333333333333335
1vCYiVvZ7VE_2,1vCYiVvZ7VE,296.0,296.0,2.0,2-5s,HARD_50,0,,8,296,152,144,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
--0w1YA1Hm4_1,--0w1YA1Hm4,299.0,299.0,1.0,0-2s,HARD_100,0,,3,299,299,296,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,9.0
--0w1YA1Hm4_2,--0w1YA1Hm4,299.0,299.0,4.0,2-5s,HARD_100,0,,4,299,299,295,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
--0w1YA1Hm4_3,--0w1YA1Hm4,299.0,299.0,2.0,2-5s,HARD_100,0,,4,299,299,295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0
-AheI8Epim4_1,-AheI8Epim4,83.0,83.0,11.0,10-20s,HARD_100,0,,11,83,83,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0.45454545454545453
-AheI8Epim4_2,-AheI8Epim4,83.0,83.0,23.0,20s+,HARD_100,0,,50,83,83,33,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.5,0.34782608695652173
-CcGuq0yoKo_1,-CcGuq0yoKo,299.0,299.0,5.0,5-10s,HARD_100,0,,8,299,299,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.8
-DmjkgWa-rw_1,-DmjkgWa-rw,158.0,158.0,47.0,20s+,HARD_100,0,,47,158,158,111,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,66.0,2.4468085106382977
-EaZ7EJJUl0_1,-EaZ7EJJUl0,299.0,299.0,35.0,20s+,HARD_100,0,,64,299,299,235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.37142857142857144
-EaZ7EJJUl0_2,-EaZ7EJJUl0,299.0,299.0,184.0,20s+,HARD_100,0,,183,299,299,116,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,34.5,0.5163043478260869
-FW109cbv0g_1,-FW109cbv0g,96.0,96.0,3.0,2-5s,HARD_100,0,,16,96,96,80,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3333333333333333
-FW109cbv0g_2,-FW109cbv0g,96.0,96.0,5.0,5-10s,HARD_100,0,,25,96,96,71,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8
-FW109cbv0g_3,-FW109cbv0g,96.0,96.0,3.0,2-5s,HARD_100,0,,4,96,96,92,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-FW109cbv0g_4,-FW109cbv0g,96.0,96.0,2.0,2-5s,HARD_100,0,,7,96,96,89,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0
-FW109cbv0g_5,-FW109cbv0g,96.0,96.0,3.0,2-5s,HARD_100,0,,4,96,96,92,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,1.6666666666666667
-JP1GqPEKtw_1,-JP1GqPEKtw,299.0,299.0,65.0,20s+,HARD_100,0,,204,299,299,95,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,39.5,0.2923076923076923
-NrFeH-kBSM_1,-NrFeH-kBSM,300.0,300.0,5.0,5-10s,HARD_100,0,,5,300,300,295,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,161.5,2.4
-NrFeH-kBSM_2,-NrFeH-kBSM,300.0,300.0,1.0,0-2s,HARD_100,0,,2,300,300,298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,149.0,9.0
-NrFeH-kBSM_3,-NrFeH-kBSM,300.0,300.0,11.0,10-20s,HARD_100,0,,11,300,300,289,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,0.9090909090909091
-NrFeH-kBSM_4,-NrFeH-kBSM,300.0,300.0,4.0,2-5s,HARD_100,0,,4,300,300,296,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,189.0,2.5
-aYumc8KoXg_1,-aYumc8KoXg,74.0,74.0,5.0,5-10s,HARD_100,0,,19,74,74,55,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6
-mhFGevxLUg_1,-mhFGevxLUg,300.0,300.0,12.0,10-20s,HARD_100,0,,12,300,300,288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-mhFGevxLUg_2,-mhFGevxLUg,300.0,300.0,7.0,5-10s,HARD_100,0,,7,300,300,293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,1.5714285714285714
-mhFGevxLUg_3,-mhFGevxLUg,300.0,300.0,4.0,2-5s,HARD_100,0,,4,300,300,296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.5,2.75
-nQHwrRLfc0_1,-nQHwrRLfc0,165.0,165.0,8.0,5-10s,HARD_100,0,,8,165,165,157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.125
-nQHwrRLfc0_2,-nQHwrRLfc0,165.0,165.0,1.0,0-2s,HARD_100,0,,1,165,165,164,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0
-nQHwrRLfc0_3,-nQHwrRLfc0,165.0,165.0,8.0,5-10s,HARD_100,0,,8,165,165,157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.375
-nQHwrRLfc0_4,-nQHwrRLfc0,165.0,165.0,9.0,5-10s,HARD_100,0,,9,165,165,156,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,143.5,1.1111111111111112
-oy0BkpMGAk_1,-oy0BkpMGAk,80.0,80.0,4.0,2-5s,HARD_100,0,,4,80,80,76,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-oy0BkpMGAk_2,-oy0BkpMGAk,80.0,80.0,9.0,5-10s,HARD_100,0,,9,80,80,71,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,0.3333333333333333
-oy0BkpMGAk_3,-oy0BkpMGAk,80.0,80.0,2.0,2-5s,HARD_100,0,,2,80,80,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5
096oTVzc5Gs_1,096oTVzc5Gs,129.0,129.0,6.0,5-10s,HARD_100,0,,6,129,129,123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
096oTVzc5Gs_2,096oTVzc5Gs,129.0,129.0,6.0,5-10s,HARD_100,0,,8,129,129,121,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,43.5,1.1666666666666667
096oTVzc5Gs_3,096oTVzc5Gs,129.0,129.0,11.0,10-20s,HARD_100,0,,23,129,129,106,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,44.5,0.36363636363636365
096oTVzc5Gs_4,096oTVzc5Gs,129.0,129.0,1.0,0-2s,HARD_100,0,,1,129,129,128,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.5,4.0
0AsXkZkqelg_1,0AsXkZkqelg,172.0,172.0,4.0,2-5s,HARD_100,0,,4,172,172,168,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
0AsXkZkqelg_2,0AsXkZkqelg,172.0,172.0,3.0,2-5s,HARD_100,0,,3,172,172,169,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,3.3333333333333335
0AsXkZkqelg_3,0AsXkZkqelg,172.0,172.0,151.0,20s+,HARD_100,0,,151,172,172,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602649006622517
0AsXkZkqelg_4,0AsXkZkqelg,172.0,172.0,5.0,5-10s,HARD_100,0,,15,172,172,157,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,30.6
0Dt-pH0pW-Y_1,0Dt-pH0pW-Y,77.0,77.0,17.0,10-20s,HARD_100,0,,19,77,77,58,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,0.29411764705882354
0G7rb74R-2A_1,0G7rb74R-2A,299.0,299.0,19.0,10-20s,HARD_100,0,,61,299,299,238,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.5,0.631578947368421
0G7rb74R-2A_2,0G7rb74R-2A,299.0,299.0,12.0,10-20s,HARD_100,0,,59,299,299,240,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.8333333333333334
0On6-JiVwRs_1,0On6-JiVwRs,143.0,143.0,10.0,10-20s,HARD_100,0,,62,143,143,81,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0
0_K6OKtoBBU_1,0_K6OKtoBBU,61.0,61.0,2.0,2-5s,HARD_100,0,,4,61,61,57,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.5
0_K6OKtoBBU_2,0_K6OKtoBBU,61.0,61.0,15.0,10-20s,HARD_100,0,,15,61,61,46,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.2
0_K6OKtoBBU_3,0_K6OKtoBBU,61.0,61.0,2.0,2-5s,HARD_100,0,,4,61,61,57,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.5
0_ogYGDGDco_1,0_ogYGDGDco,71.0,71.0,37.0,20s+,HARD_100,0,,37,71,71,34,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5,0.2702702702702703
0a9wVat2PWk_1,0a9wVat2PWk,300.0,300.0,8.0,5-10s,HARD_100,0,,24,300,300,276,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,2.625
0a9wVat2PWk_2,0a9wVat2PWk,300.0,300.0,4.0,2-5s,HARD_100,0,,6,300,300,294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.5,2.75
0a9wVat2PWk_3,0a9wVat2PWk,300.0,300.0,3.0,2-5s,HARD_100,0,,9,300,300,291,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
0a9wVat2PWk_4,0a9wVat2PWk,300.0,300.0,4.0,2-5s,HARD_100,0,,4,300,300,296,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,146.0,3.0
0fMXnvD38zI_1,0fMXnvD38zI,300.0,300.0,2.0,2-5s,HARD_100,0,,2,300,300,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,6.5
0fMXnvD38zI_2,0fMXnvD38zI,300.0,300.0,8.0,5-10s,HARD_100,0,,12,300,300,288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.5,3.875
0jGH7A_hpBM_1,0jGH7A_hpBM,221.0,221.0,25.0,20s+,HARD_100,0,,43,221,221,178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76
0jGH7A_hpBM_2,0jGH7A_hpBM,221.0,221.0,8.0,5-10s,HARD_100,0,,8,221,221,213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75
0jGH7A_hpBM_3,0jGH7A_hpBM,221.0,221.0,8.0,5-10s,HARD_100,0,,8,221,221,213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,166.0,3.25
0qbHT34qTZE_1,0qbHT34qTZE,300.0,300.0,6.0,5-10s,HARD_100,0,,6,300,300,294,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,2.3333333333333335
0qbHT34qTZE_2,0qbHT34qTZE,300.0,300.0,65.0,20s+,HARD_100,0,,187,300,300,113,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.23076923076923078
0rSETXszQM0_1,0rSETXszQM0,112.0,112.0,8.0,5-10s,HARD_100,0,,8,112,112,104,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,1.0
0rSETXszQM0_2,0rSETXszQM0,112.0,112.0,5.0,5-10s,HARD_100,0,,5,112,112,107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0ury8KHQdL4_1,0ury8KHQdL4,299.0,299.0,33.0,20s+,HARD_100,0,,33,299,299,266,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.5151515151515151
0yETgW44MZU_1,0yETgW44MZU,90.0,90.0,21.0,20s+,HARD_100,0,,27,90,90,63,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.5,0.9523809523809523
0yETgW44MZU_2,0yETgW44MZU,90.0,90.0,4.0,2-5s,HARD_100,0,,6,90,90,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0
0yxEvdnimGg_1,0yxEvdnimGg,299.0,299.0,38.0,20s+,HARD_100,0,,90,299,299,209,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6842105263157895
11SEBDuoqSk_1,11SEBDuoqSk,76.0,76.0,8.0,5-10s,HARD_100,0,,8,76,76,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.5,7.375
11SEBDuoqSk_2,11SEBDuoqSk,76.0,76.0,12.0,10-20s,HARD_100,0,,16,76,76,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.5
11SEBDuoqSk_3,11SEBDuoqSk,76.0,76.0,12.0,10-20s,HARD_100,0,,12,76,76,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.5,4.75
14izd_i3ryE_1,14izd_i3ryE,299.0,299.0,9.0,5-10s,HARD_100,0,,9,299,299,290,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,1.3333333333333333
14izd_i3ryE_2,14izd_i3ryE,299.0,299.0,19.0,10-20s,HARD_100,0,,48,299,299,251,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.5789473684210527
14izd_i3ryE_3,14izd_i3ryE,299.0,299.0,2.0,2-5s,HARD_100,0,,5,299,299,294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,188.0,7.0
1DKLyH3FixM_1,1DKLyH3FixM,300.0,300.0,100.0,20s+,HARD_100,0,,100,300,300,200,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.5,0.05
1DKLyH3FixM_2,1DKLyH3FixM,300.0,300.0,23.0,20s+,HARD_100,0,,49,300,300,251,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.6086956521739131
1FNJbN-eHY4_1,1FNJbN-eHY4,177.0,177.0,4.0,2-5s,HARD_100,0,,15,177,177,162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.5,1.75
1FNJbN-eHY4_2,1FNJbN-eHY4,177.0,177.0,6.0,5-10s,HARD_100,0,,6,177,177,171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,1.3333333333333333
1GgEpRZDWN0_1,1GgEpRZDWN0,300.0,300.0,2.0,2-5s,HARD_100,0,,2,300,300,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0
1GgEpRZDWN0_2,1GgEpRZDWN0,300.0,300.0,10.0,10-20s,HARD_100,0,,10,300,300,290,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.5,0.9
1HCuBnPLMqQ_1,1HCuBnPLMqQ,299.0,299.0,13.0,10-20s,HARD_100,0,,22,299,299,277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,0.7692307692307693
1HCuBnPLMqQ_2,1HCuBnPLMqQ,299.0,299.0,9.0,5-10s,HARD_100,0,,13,299,299,286,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.7777777777777778
1IoHRTUp86c_1,1IoHRTUp86c,226.0,226.0,5.0,5-10s,HARD_100,0,,19,226,226,207,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.5,4.4
1IoHRTUp86c_2,1IoHRTUp86c,226.0,226.0,49.0,20s+,HARD_100,0,,63,226,226,163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.30612244897959184
1IoHRTUp86c_3,1IoHRTUp86c,226.0,226.0,2.0,2-5s,HARD_100,0,,4,226,226,222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,8.0
1L_OyngNZMA_1,1L_OyngNZMA,166.0,166.0,20.0,20s+,HARD_100,0,,49,166,166,117,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.35
1L_OyngNZMA_2,1L_OyngNZMA,166.0,166.0,6.0,5-10s,HARD_100,0,,10,166,166,156,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,55.0,1.3333333333333333
1L_OyngNZMA_3,1L_OyngNZMA,166.0,166.0,42.0,20s+,HARD_100,0,,42,166,166,124,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,123.0,0.19047619047619047
1Og2TJ3bXW0_1,1Og2TJ3bXW0,300.0,300.0,2.0,2-5s,HARD_100,0,,2,300,300,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,4.5
1Og2TJ3bXW0_2,1Og2TJ3bXW0,300.0,300.0,3.0,2-5s,HARD_100,0,,3,300,300,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.6666666666666667
1Og2TJ3bXW0_3,1Og2TJ3bXW0,300.0,300.0,5.0,5-10s,HARD_100,0,,5,300,300,295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1Og2TJ3bXW0_4,1Og2TJ3bXW0,300.0,300.0,2.0,2-5s,HARD_100,0,,4,300,300,296,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.5,3.5
1QNLMF-Kl_s_1,1QNLMF-Kl_s,299.0,299.0,5.0,5-10s,HARD_100,0,,10,299,299,289,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,42.0,2.2
1Uh74_rZ72k_1,1Uh74_rZ72k,71.0,71.0,7.0,5-10s,HARD_100,0,,15,71,71,56,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.5,0.8571428571428571
1WTSW96XP6E_1,1WTSW96XP6E,300.0,300.0,7.0,5-10s,HARD_100,0,,10,300,300,290,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,1.7142857142857142
1WTSW96XP6E_2,1WTSW96XP6E,300.0,300.0,2.0,2-5s,HARD_100,0,,2,300,300,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0
1WTSW96XP6E_3,1WTSW96XP6E,300.0,300.0,13.0,10-20s,HARD_100,0,,13,300,300,287,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1e98HeU9Vrg_1,1e98HeU9Vrg,300.0,300.0,72.0,20s+,HARD_100,0,,219,300,300,81,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.2222222222222222
1nUOGZgSzZo_1,1nUOGZgSzZo,300.0,300.0,14.0,10-20s,HARD_100,0,,67,300,300,233,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7857142857142857
1slvoNgzBLE_1,1slvoNgzBLE,299.0,299.0,5.0,5-10s,HARD_100,0,,39,299,299,260,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.5,5.0
1slvoNgzBLE_2,1slvoNgzBLE,299.0,299.0,3.0,2-5s,HARD_100,0,,29,299,299,270,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.666666666666667
1slvoNgzBLE_3,1slvoNgzBLE,299.0,299.0,10.0,10-20s,HARD_100,0,,35,299,299,264,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.5,1.2
1slvoNgzBLE_4,1slvoNgzBLE,299.0,299.0,3.0,2-5s,HARD_100,0,,13,299,299,286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,128.5,4.666666666666667
1vCYiVvZ7VE_1,1vCYiVvZ7VE,296.0,296.0,3.0,2-5s,HARD_100,0,,11,296,296,285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.5,3.3333333333333335
1vCYiVvZ7VE_2,1vCYiVvZ7VE,296.0,296.0,2.0,2-5s,HARD_100,0,,8,296,296,288,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
--0w1YA1Hm4_1,--0w1YA1Hm4,299.0,299.0,1.0,0-2s,FULL_ACCESS,0,,3,299,299,296,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,9.0
--0w1YA1Hm4_2,--0w1YA1Hm4,299.0,299.0,4.0,2-5s,FULL_ACCESS,0,,4,299,299,295,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
--0w1YA1Hm4_3,--0w1YA1Hm4,299.0,299.0,2.0,2-5s,FULL_ACCESS,0,,4,299,299,295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0
-AheI8Epim4_1,-AheI8Epim4,83.0,83.0,11.0,10-20s,FULL_ACCESS,0,,11,83,83,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0.45454545454545453
-AheI8Epim4_2,-AheI8Epim4,83.0,83.0,23.0,20s+,FULL_ACCESS,0,,50,83,83,33,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.5,0.34782608695652173
-CcGuq0yoKo_1,-CcGuq0yoKo,299.0,299.0,5.0,5-10s,FULL_ACCESS,0,,8,299,299,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.8
-DmjkgWa-rw_1,-DmjkgWa-rw,158.0,158.0,47.0,20s+,FULL_ACCESS,0,,47,158,158,111,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,66.0,2.4468085106382977
-EaZ7EJJUl0_1,-EaZ7EJJUl0,299.0,299.0,35.0,20s+,FULL_ACCESS,0,,64,299,299,235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.37142857142857144
-EaZ7EJJUl0_2,-EaZ7EJJUl0,299.0,299.0,184.0,20s+,FULL_ACCESS,0,,183,299,299,116,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,34.5,0.5163043478260869
-FW109cbv0g_1,-FW109cbv0g,96.0,96.0,3.0,2-5s,FULL_ACCESS,0,,16,96,96,80,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3333333333333333
-FW109cbv0g_2,-FW109cbv0g,96.0,96.0,5.0,5-10s,FULL_ACCESS,0,,25,96,96,71,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8
-FW109cbv0g_3,-FW109cbv0g,96.0,96.0,3.0,2-5s,FULL_ACCESS,0,,4,96,96,92,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-FW109cbv0g_4,-FW109cbv0g,96.0,96.0,2.0,2-5s,FULL_ACCESS,0,,7,96,96,89,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0
-FW109cbv0g_5,-FW109cbv0g,96.0,96.0,3.0,2-5s,FULL_ACCESS,0,,4,96,96,92,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,1.6666666666666667
-JP1GqPEKtw_1,-JP1GqPEKtw,299.0,299.0,65.0,20s+,FULL_ACCESS,0,,204,299,299,95,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,39.5,0.2923076923076923
-NrFeH-kBSM_1,-NrFeH-kBSM,300.0,300.0,5.0,5-10s,FULL_ACCESS,0,,5,300,300,295,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,161.5,2.4
-NrFeH-kBSM_2,-NrFeH-kBSM,300.0,300.0,1.0,0-2s,FULL_ACCESS,0,,2,300,300,298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,149.0,9.0
-NrFeH-kBSM_3,-NrFeH-kBSM,300.0,300.0,11.0,10-20s,FULL_ACCESS,0,,11,300,300,289,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,0.9090909090909091
-NrFeH-kBSM_4,-NrFeH-kBSM,300.0,300.0,4.0,2-5s,FULL_ACCESS,0,,4,300,300,296,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,189.0,2.5
-aYumc8KoXg_1,-aYumc8KoXg,74.0,74.0,5.0,5-10s,FULL_ACCESS,0,,19,74,74,55,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6
-mhFGevxLUg_1,-mhFGevxLUg,300.0,300.0,12.0,10-20s,FULL_ACCESS,0,,12,300,300,288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-mhFGevxLUg_2,-mhFGevxLUg,300.0,300.0,7.0,5-10s,FULL_ACCESS,0,,7,300,300,293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,1.5714285714285714
-mhFGevxLUg_3,-mhFGevxLUg,300.0,300.0,4.0,2-5s,FULL_ACCESS,0,,4,300,300,296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.5,2.75
-nQHwrRLfc0_1,-nQHwrRLfc0,165.0,165.0,8.0,5-10s,FULL_ACCESS,0,,8,165,165,157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.125
-nQHwrRLfc0_2,-nQHwrRLfc0,165.0,165.0,1.0,0-2s,FULL_ACCESS,0,,1,165,165,164,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0
-nQHwrRLfc0_3,-nQHwrRLfc0,165.0,165.0,8.0,5-10s,FULL_ACCESS,0,,8,165,165,157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.375
-nQHwrRLfc0_4,-nQHwrRLfc0,165.0,165.0,9.0,5-10s,FULL_ACCESS,0,,9,165,165,156,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,143.5,1.1111111111111112
-oy0BkpMGAk_1,-oy0BkpMGAk,80.0,80.0,4.0,2-5s,FULL_ACCESS,0,,4,80,80,76,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-oy0BkpMGAk_2,-oy0BkpMGAk,80.0,80.0,9.0,5-10s,FULL_ACCESS,0,,9,80,80,71,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,0.3333333333333333
-oy0BkpMGAk_3,-oy0BkpMGAk,80.0,80.0,2.0,2-5s,FULL_ACCESS,0,,2,80,80,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5
096oTVzc5Gs_1,096oTVzc5Gs,129.0,129.0,6.0,5-10s,FULL_ACCESS,0,,6,129,129,123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
096oTVzc5Gs_2,096oTVzc5Gs,129.0,129.0,6.0,5-10s,FULL_ACCESS,0,,8,129,129,121,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,43.5,1.1666666666666667
