qid,vid,duration_bin,gt_duration_sec,audio_duration_sec,hard_center_hit10_2s,random25_center_hit10_2s_mean,hard_minus_random_center,cohort,p3_location_failure,condition,active_layer,removed_token_count,full_center_hit10_2s,intervention_center_hit10_2s,intervention_minus_full_center_pp,intervention_oracle10_iou07,intervention_width_gt_ratio
I4HpYGMMsz4_1,I4HpYGMMsz4,2-5s,4.0,238.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,35,0.0,0.0,0.0,0.0,21.0
I4HpYGMMsz4_1,I4HpYGMMsz4,2-5s,4.0,238.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,35,0.0,0.0,0.0,0.0,19.5
I4HpYGMMsz4_1,I4HpYGMMsz4,2-5s,4.0,238.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,35,0.0,0.0,0.0,0.0,19.5
IJ6pm5Kns8A_1,IJ6pm5Kns8A,2-5s,2.0,209.0,0.0,0.2,-0.2,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,5,0.0,0.0,0.0,0.0,3.0
IJ6pm5Kns8A_1,IJ6pm5Kns8A,2-5s,2.0,209.0,0.0,0.2,-0.2,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,5,0.0,0.0,0.0,0.0,3.5
IJ6pm5Kns8A_1,IJ6pm5Kns8A,2-5s,2.0,209.0,0.0,0.2,-0.2,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,5,0.0,0.0,0.0,0.0,3.0
IJ6pm5Kns8A_1,IJ6pm5Kns8A,2-5s,2.0,209.0,0.0,0.2,-0.2,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,5,0.0,0.0,0.0,0.0,3.0
IJ6pm5Kns8A_2,IJ6pm5Kns8A,2-5s,2.0,209.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,0.0,3.0
IJ6pm5Kns8A_2,IJ6pm5Kns8A,2-5s,2.0,209.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,0.0,3.0
IJ6pm5Kns8A_2,IJ6pm5Kns8A,2-5s,2.0,209.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,1.0,1.0,0.0,0.0,3.0
IJ6pm5Kns8A_2,IJ6pm5Kns8A,2-5s,2.0,209.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,1.0,1.0,0.0,0.0,3.0
IsUG5SKWNZA_2,IsUG5SKWNZA,2-5s,2.0,134.0,0.0,0.2,-0.2,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,1.0,0.0,0.0,3.0
IsUG5SKWNZA_2,IsUG5SKWNZA,2-5s,2.0,134.0,0.0,0.2,-0.2,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,2.0
IsUG5SKWNZA_2,IsUG5SKWNZA,2-5s,2.0,134.0,0.0,0.2,-0.2,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,3.0
IsUG5SKWNZA_2,IsUG5SKWNZA,2-5s,2.0,134.0,0.0,0.2,-0.2,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,3.0
ItS07xtdi4s_3,ItS07xtdi4s,2-5s,2.0,160.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,1.0,0.0,0.0,3.0
ItS07xtdi4s_3,ItS07xtdi4s,2-5s,2.0,160.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,3.0
ItS07xtdi4s_3,ItS07xtdi4s,2-5s,2.0,160.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,3.0
ItS07xtdi4s_3,ItS07xtdi4s,2-5s,2.0,160.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,3.0
ItS07xtdi4s_5,ItS07xtdi4s,0-2s,1.0,160.0,0.0,0.4,-0.4,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,0.0,4.0
ItS07xtdi4s_5,ItS07xtdi4s,0-2s,1.0,160.0,0.0,0.4,-0.4,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,0.0,4.0
ItS07xtdi4s_5,ItS07xtdi4s,0-2s,1.0,160.0,0.0,0.4,-0.4,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,0.0,4.0
ItS07xtdi4s_5,ItS07xtdi4s,0-2s,1.0,160.0,0.0,0.4,-0.4,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,0.0,4.0
JC2ZrXzCX4Y_2,JC2ZrXzCX4Y,2-5s,2.0,209.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,0.0,0.0,0.0,0.0,8.0
JC2ZrXzCX4Y_2,JC2ZrXzCX4Y,2-5s,2.0,209.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,0.0,0.0,0.0,0.0,8.0
JC2ZrXzCX4Y_2,JC2ZrXzCX4Y,2-5s,2.0,209.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,0.0,1.0,100.0,0.0,7.5
JC2ZrXzCX4Y_2,JC2ZrXzCX4Y,2-5s,2.0,209.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,0.0,1.0,100.0,0.0,7.5
JZloTOdIY_c_3,JZloTOdIY_c,2-5s,3.0,88.0,0.0,0.2,-0.2,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,4,0.0,0.0,0.0,0.0,3.6666666666666665
JZloTOdIY_c_3,JZloTOdIY_c,2-5s,3.0,88.0,0.0,0.2,-0.2,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,4,0.0,0.0,0.0,0.0,3.6666666666666665
JZloTOdIY_c_3,JZloTOdIY_c,2-5s,3.0,88.0,0.0,0.2,-0.2,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,4,0.0,0.0,0.0,0.0,3.3333333333333335
JZloTOdIY_c_3,JZloTOdIY_c,2-5s,3.0,88.0,0.0,0.2,-0.2,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,4,0.0,0.0,0.0,0.0,3.3333333333333335
JmWaRt8-u0s_1,JmWaRt8-u0s,2-5s,4.0,300.0,0.0,0.4,-0.4,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,26,1.0,0.0,-100.0,0.0,6.5
JmWaRt8-u0s_1,JmWaRt8-u0s,2-5s,4.0,300.0,0.0,0.4,-0.4,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,26,1.0,0.0,-100.0,0.0,5.5
JmWaRt8-u0s_1,JmWaRt8-u0s,2-5s,4.0,300.0,0.0,0.4,-0.4,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,26,1.0,1.0,0.0,0.0,5.25
JmWaRt8-u0s_1,JmWaRt8-u0s,2-5s,4.0,300.0,0.0,0.4,-0.4,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,26,1.0,1.0,0.0,0.0,5.25
K-7Y8yhcUiw_3,K-7Y8yhcUiw,2-5s,3.0,85.0,0.0,0.5,-0.5,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,0.0,1.0,100.0,1.0,0.6666666666666666
K-7Y8yhcUiw_3,K-7Y8yhcUiw,2-5s,3.0,85.0,0.0,0.5,-0.5,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,0.0,1.0,100.0,1.0,0.6666666666666666
K-7Y8yhcUiw_3,K-7Y8yhcUiw,2-5s,3.0,85.0,0.0,0.5,-0.5,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,0.0,0.0,0.0,0.0,1.0
K-7Y8yhcUiw_3,K-7Y8yhcUiw,2-5s,3.0,85.0,0.0,0.5,-0.5,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,0.0,0.0,0.0,0.0,1.0
K03ydb1uaoQ_1,K03ydb1uaoQ,2-5s,3.0,71.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,0.0,3.3333333333333335
K03ydb1uaoQ_1,K03ydb1uaoQ,2-5s,3.0,71.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,0.0,3.3333333333333335
K03ydb1uaoQ_1,K03ydb1uaoQ,2-5s,3.0,71.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,0.0,3.3333333333333335
K03ydb1uaoQ_1,K03ydb1uaoQ,2-5s,3.0,71.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,0.0,3.3333333333333335
KJhGuhNHToA_1,KJhGuhNHToA,2-5s,2.0,66.0,1.0,0.7,0.30000000000000004,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,0.0,0.0,0.0,0.0,1.5
KJhGuhNHToA_1,KJhGuhNHToA,2-5s,2.0,66.0,1.0,0.7,0.30000000000000004,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,0.0,0.0,0.0,0.0,1.5
KJhGuhNHToA_1,KJhGuhNHToA,2-5s,2.0,66.0,1.0,0.7,0.30000000000000004,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,0.0,0.0,0.0,0.0,1.5
KJhGuhNHToA_1,KJhGuhNHToA,2-5s,2.0,66.0,1.0,0.7,0.30000000000000004,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,0.0,0.0,0.0,0.0,1.5
KJhGuhNHToA_2,KJhGuhNHToA,2-5s,3.0,66.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,0.0,2.0
KJhGuhNHToA_2,KJhGuhNHToA,2-5s,3.0,66.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,0.0,2.0
KJhGuhNHToA_2,KJhGuhNHToA,2-5s,3.0,66.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,1.0,1.0,0.0,0.0,2.0
KJhGuhNHToA_2,KJhGuhNHToA,2-5s,3.0,66.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,1.0,1.0,0.0,0.0,2.0
KJhGuhNHToA_4,KJhGuhNHToA,2-5s,3.0,66.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,4,1.0,1.0,0.0,0.0,1.3333333333333333
KJhGuhNHToA_4,KJhGuhNHToA,2-5s,3.0,66.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,4,1.0,1.0,0.0,0.0,1.3333333333333333
KJhGuhNHToA_4,KJhGuhNHToA,2-5s,3.0,66.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,4,1.0,1.0,0.0,0.0,1.3333333333333333
KJhGuhNHToA_4,KJhGuhNHToA,2-5s,3.0,66.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,4,1.0,1.0,0.0,0.0,1.3333333333333333
K_Vre_-4KqU_2,K_Vre_-4KqU,2-5s,4.0,177.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,1.0,1.25
K_Vre_-4KqU_2,K_Vre_-4KqU,2-5s,4.0,177.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,1.0,1.25
K_Vre_-4KqU_2,K_Vre_-4KqU,2-5s,4.0,177.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,1.0,1.25
K_Vre_-4KqU_2,K_Vre_-4KqU,2-5s,4.0,177.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,1.0,1.25
Kel-hfZ_9h8_4,Kel-hfZ_9h8,0-2s,1.0,147.0,0.0,0.6,-0.6,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,0.0,0.0,0.0,0.0,6.0
Kel-hfZ_9h8_4,Kel-hfZ_9h8,0-2s,1.0,147.0,0.0,0.6,-0.6,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,0.0,0.0,0.0,0.0,3.0
Kel-hfZ_9h8_4,Kel-hfZ_9h8,0-2s,1.0,147.0,0.0,0.6,-0.6,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,0.0,0.0,0.0,0.0,5.0
Kel-hfZ_9h8_4,Kel-hfZ_9h8,0-2s,1.0,147.0,0.0,0.6,-0.6,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,0.0,0.0,0.0,0.0,5.0
KnsKf9KoNds_1,KnsKf9KoNds,0-2s,1.0,299.0,0.0,0.4,-0.4,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,0.0,0.0,0.0,0.0,7.0
KnsKf9KoNds_1,KnsKf9KoNds,0-2s,1.0,299.0,0.0,0.4,-0.4,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,0.0,0.0,0.0,0.0,9.0
KnsKf9KoNds_1,KnsKf9KoNds,0-2s,1.0,299.0,0.0,0.4,-0.4,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,0.0,0.0,0.0,0.0,7.0
KnsKf9KoNds_1,KnsKf9KoNds,0-2s,1.0,299.0,0.0,0.4,-0.4,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,0.0,0.0,0.0,0.0,7.0
KnsKf9KoNds_2,KnsKf9KoNds,2-5s,3.0,299.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,0.0,0.0,0.0,0.0,3.3333333333333335
KnsKf9KoNds_2,KnsKf9KoNds,2-5s,3.0,299.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,0.0,0.0,0.0,0.0,3.3333333333333335
KnsKf9KoNds_2,KnsKf9KoNds,2-5s,3.0,299.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,0.0,0.0,0.0,0.0,3.3333333333333335
KnsKf9KoNds_2,KnsKf9KoNds,2-5s,3.0,299.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,0.0,0.0,0.0,0.0,3.3333333333333335
KvrcRMfFzOE_1,KvrcRMfFzOE,2-5s,4.0,186.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,5,1.0,1.0,0.0,1.0,1.25
KvrcRMfFzOE_1,KvrcRMfFzOE,2-5s,4.0,186.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,5,1.0,1.0,0.0,1.0,1.25
KvrcRMfFzOE_1,KvrcRMfFzOE,2-5s,4.0,186.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,5,1.0,1.0,0.0,1.0,1.25
KvrcRMfFzOE_1,KvrcRMfFzOE,2-5s,4.0,186.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,5,1.0,1.0,0.0,1.0,1.25
LB6CZ0x-kns_1,LB6CZ0x-kns,2-5s,2.0,138.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,0.0,-100.0,0.0,4.0
LB6CZ0x-kns_1,LB6CZ0x-kns,2-5s,2.0,138.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,3.5
LB6CZ0x-kns_1,LB6CZ0x-kns,2-5s,2.0,138.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,3.5
LB6CZ0x-kns_1,LB6CZ0x-kns,2-5s,2.0,138.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,3.5
LCwSUVuTyvg_2,LCwSUVuTyvg,2-5s,4.0,300.0,0.0,0.4,-0.4,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,35,0.0,0.0,0.0,0.0,3.25
LCwSUVuTyvg_2,LCwSUVuTyvg,2-5s,4.0,300.0,0.0,0.4,-0.4,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,35,0.0,0.0,0.0,0.0,3.25
LCwSUVuTyvg_2,LCwSUVuTyvg,2-5s,4.0,300.0,0.0,0.4,-0.4,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,35,0.0,0.0,0.0,0.0,3.5
LCwSUVuTyvg_2,LCwSUVuTyvg,2-5s,4.0,300.0,0.0,0.4,-0.4,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,35,0.0,0.0,0.0,0.0,3.5
LP_DzNUkAKY_1,LP_DzNUkAKY,0-2s,1.0,300.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,0.0,12.0
LP_DzNUkAKY_1,LP_DzNUkAKY,0-2s,1.0,300.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,0.0,12.0
LP_DzNUkAKY_1,LP_DzNUkAKY,0-2s,1.0,300.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,1.0,1.0,0.0,0.0,12.0
LP_DzNUkAKY_1,LP_DzNUkAKY,0-2s,1.0,300.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,1.0,1.0,0.0,0.0,12.0
LP_DzNUkAKY_2,LP_DzNUkAKY,2-5s,4.0,300.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,0.0,2.5
LP_DzNUkAKY_2,LP_DzNUkAKY,2-5s,4.0,300.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,0.0,2.5
LP_DzNUkAKY_2,LP_DzNUkAKY,2-5s,4.0,300.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,0.0,2.5
LP_DzNUkAKY_2,LP_DzNUkAKY,2-5s,4.0,300.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,0.0,2.5
LVvS3s9dFKw_2,LVvS3s9dFKw,2-5s,3.0,226.0,0.0,0.5,-0.5,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,0.0,0.0,0.0,0.0,3.0
LVvS3s9dFKw_2,LVvS3s9dFKw,2-5s,3.0,226.0,0.0,0.5,-0.5,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,0.0,0.0,0.0,0.0,3.3333333333333335
LVvS3s9dFKw_2,LVvS3s9dFKw,2-5s,3.0,226.0,0.0,0.5,-0.5,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,0.0,0.0,0.0,0.0,3.0
LVvS3s9dFKw_2,LVvS3s9dFKw,2-5s,3.0,226.0,0.0,0.5,-0.5,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,0.0,0.0,0.0,0.0,3.0
LVvS3s9dFKw_3,LVvS3s9dFKw,2-5s,2.0,226.0,1.0,0.5,0.5,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,0.0,0.0,0.0,0.0,4.0
LVvS3s9dFKw_3,LVvS3s9dFKw,2-5s,2.0,226.0,1.0,0.5,0.5,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,0.0,0.0,0.0,0.0,4.0
LVvS3s9dFKw_3,LVvS3s9dFKw,2-5s,2.0,226.0,1.0,0.5,0.5,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,0.0,0.0,0.0,0.0,5.0
LVvS3s9dFKw_3,LVvS3s9dFKw,2-5s,2.0,226.0,1.0,0.5,0.5,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,0.0,0.0,0.0,0.0,5.0
LvMA1Wcgu3w_1,LvMA1Wcgu3w,2-5s,2.0,282.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,1.0,0.0,0.0,5.0
LvMA1Wcgu3w_1,LvMA1Wcgu3w,2-5s,2.0,282.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,5.0
LvMA1Wcgu3w_1,LvMA1Wcgu3w,2-5s,2.0,282.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,5.0
LvMA1Wcgu3w_1,LvMA1Wcgu3w,2-5s,2.0,282.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,5.0
MBP4RcnwGZw_1,MBP4RcnwGZw,2-5s,3.0,61.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,0.0,2.0
MBP4RcnwGZw_1,MBP4RcnwGZw,2-5s,3.0,61.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,0.0,1.6666666666666667
MBP4RcnwGZw_1,MBP4RcnwGZw,2-5s,3.0,61.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,0.0,1.6666666666666667
MBP4RcnwGZw_1,MBP4RcnwGZw,2-5s,3.0,61.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,0.0,1.6666666666666667
MPLZUg89y5U_2,MPLZUg89y5U,0-2s,1.0,300.0,1.0,0.0,1.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,0.0,0.0,0.0,0.0,32.0
MPLZUg89y5U_2,MPLZUg89y5U,0-2s,1.0,300.0,1.0,0.0,1.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,0.0,0.0,0.0,0.0,32.0
MPLZUg89y5U_2,MPLZUg89y5U,0-2s,1.0,300.0,1.0,0.0,1.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,0.0,0.0,0.0,0.0,32.0
MPLZUg89y5U_2,MPLZUg89y5U,0-2s,1.0,300.0,1.0,0.0,1.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,0.0,0.0,0.0,0.0,32.0
MVGhC-xB79s_2,MVGhC-xB79s,2-5s,2.0,268.0,1.0,0.3,0.7,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,4,0.0,0.0,0.0,0.0,5.0
MVGhC-xB79s_2,MVGhC-xB79s,2-5s,2.0,268.0,1.0,0.3,0.7,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,4,0.0,0.0,0.0,0.0,4.5
MVGhC-xB79s_2,MVGhC-xB79s,2-5s,2.0,268.0,1.0,0.3,0.7,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,4,0.0,0.0,0.0,0.0,4.5
MVGhC-xB79s_2,MVGhC-xB79s,2-5s,2.0,268.0,1.0,0.3,0.7,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,4,0.0,0.0,0.0,0.0,4.5
MdlEswBfZMQ_2,MdlEswBfZMQ,2-5s,2.0,120.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,0.0,0.0,0.0,0.0,2.0
MdlEswBfZMQ_2,MdlEswBfZMQ,2-5s,2.0,120.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,0.0,0.0,0.0,0.0,1.5
MdlEswBfZMQ_2,MdlEswBfZMQ,2-5s,2.0,120.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,0.0,0.0,0.0,0.0,1.5
MdlEswBfZMQ_2,MdlEswBfZMQ,2-5s,2.0,120.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,0.0,0.0,0.0,0.0,1.5
MkbP_8zJwXU_2,MkbP_8zJwXU,2-5s,2.0,99.0,0.0,0.9,-0.9,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,12,0.0,1.0,100.0,0.0,3.5
MkbP_8zJwXU_2,MkbP_8zJwXU,2-5s,2.0,99.0,0.0,0.9,-0.9,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,12,0.0,1.0,100.0,0.0,2.5
MkbP_8zJwXU_2,MkbP_8zJwXU,2-5s,2.0,99.0,0.0,0.9,-0.9,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,12,0.0,1.0,100.0,0.0,3.0
